SampleID,LC,Latitude,Longitude,Elevation,AnnualPrec,AnnualTemp,Soil_pH,Soil_salinity,Soil_texture,Soil_carbon_service,OM_decomposition_service,Soil_stability_service,Nutrient_service,Pathogen_control,Bac_richness,Fungi_richness,Invertebrate_richness,Protist_richness,Nematode_richness,Bac_shannonDiv,Fungi_shannonDiv,Invertebrate_shannonDiv,Protist_shannonDiv,Ectomycorrhizal_richness,Arbuscularmycorrhizal_richness,Decomposer_richness,Bac_JaccDist_av,Fungi_JaccDist_av,Protist_JaccDist_av,Invertebrate_JaccDist_av,PA,PA_type,PA_rank
286,Woodland,available on request,available on request,617,800.7,1.2750000000000057,4.41,51.5,33.82,6.67,-0.9344925204684972,1.604460278421581,-0.464399843153393,0.9588235294117649,2702,170,30,126,16,6.7957133528935,3.35833469736344,2.66940542845608,3.37876172484006,7,0,12,0.7601895135898575,0.7944691054440275,0.9116466799817572,0.905625270725512,0,NA,NA
287,Cropland,available on request,available on request,715,988.6,1.2150000000000034,5.62,80.37,25.85,4.25,-0.16382423285513514,0.5538532948922531,-0.01721527566287593,0.9090909090909092,1072,66,16,52,6,6.03264339417101,3.1618787665714,2.24351219864196,3.72529647783618,1,0,10,0.9078395647729712,0.8772751131511274,0.960150120415002,0.94733211358854,0,NA,NA
288,Other,available on request,available on request,709,831.3000000000001,1.2250000000000056,4.6,34.2,26.84,1.26,-0.8709639396713844,-0.8164000839938366,-0.6336715668254438,0.9572192513368984,3479,187,27,339,20,7.36282546966383,3.58313401498093,2.68519873414068,4.68386642447151,4,2,12,0.7533808052145201,0.788950926964389,0.8590985955777464,0.8961398927403726,0,NA,NA
289,Woodland,available on request,available on request,246,740.5,1.4850000000000023,4.8,79.2,28.15,6.69,-0.13526198785965907,1.1501366673720377,-0.0811190684875893,0.9572192513368984,3088,187,42,161,18,7.20720745452094,3.69460608376526,2.73009176950573,3.7774176833038,8,0,11,0.7405712977075752,0.8014008487605269,0.8880109554508224,0.8891953897898872,1,V,6
294,Woodland,available on request,available on request,578,689.1,1.3150000000000035,4.61,85.3,34.37,2.74,-0.7864299410300649,-0.6391187287256506,-0.4467199357868717,0.9485714285714286,3137,175,52,149,21,7.20164525976943,3.54099927588109,3.2961910405118102,4.02082865906517,6,0,11,0.7495296399150936,0.779445465513319,0.8904314683081357,0.8838495689769199,0,NA,NA
295,Grassland,available on request,available on request,558,602.4,1.3250000000000055,4.72,65.4,47.54,3.36,-0.5165615544584589,-1.0441916302030974,-0.27527459530584547,0.9636363636363636,3273,220,48,277,31,7.24838477964398,3.76536446533486,3.1680754650451,5.05872564528066,1,3,16,0.7550510989865143,0.7692360722925713,0.8581712516643525,0.9008287229739464,0,NA,NA
296,Cropland,available on request,available on request,712,731.4000000000001,1.2350000000000023,4.04,54,42.71,1.6,-1.2901757238426548,-0.656994635086354,-0.8022175055872272,0.9426751592356688,3206,157,26,217,11,7.23858640636997,3.70013216881535,2.88323523083223,4.48005467272637,2,1,9,0.7529607449651212,0.7790837546843721,0.8638869399427695,0.8687369748062842,0,NA,NA
297,Other,available on request,available on request,758,813.9000000000001,1.2050000000000012,4.88,26.1,34.9,1.04,-0.9387192204005632,-0.62519584804778106,-0.640126734703484,0.96,3618,200,37,347,23,7.4333944901156,3.54343285712288,2.71680253126105,5.24387954254748,2,5,12,0.75660462569466,0.7847027514368212,0.8631622085828011,0.8732142703658553,0,NA,NA
310,Woodland,available on request,available on request,126,1885.2,1.4350000000000025,4.31,74,55.21,8.54,0.6671705901522594,1.1786059343559834,-0.6822207919859963,0.9700598802395208,2309,167,38,95,18,6.62420186348419,3.61744062965151,2.95007300753107,1.13763945738996,8,0,22,0.7778285981957209,0.8159904422027827,0.9302078754788964,0.9362078748662788,0,Not Reported,8
318,Cropland,available on request,available on request,144,1689.5,1.4750000000000056,5.03,138.2,33.03,3.61,-0.29152180352997664,-0.25233948237980636,-0.0205832967227024,0.9666666666666668,3703,210,50,412,32,7.58295373807095,3.84892966508602,2.40619604096796,4.90864376801949,4,2,16,0.7623148137754132,0.7711777987956062,0.8564505025059996,0.9110150437034672,0,NA,NA
319,Grassland,available on request,available on request,488,2158,1.2950000000000046,4.24,49.7,30.45,5.9,0.28228473270200966,-0.2681328799422974,-0.7291589076543767,0.9649122807017544,3036,171,34,226,20,7.14591369787415,2.82422603342612,2.4093005216104,3.75379142567483,2,3,6,0.750615352551345,0.7760817709300745,0.8677694725970153,0.9064225768548578,0,NA,NA
320,Cropland,available on request,available on request,396,2018.4,1.3350000000000022,4.32,66.2,38.75,7.57,-0.5288574088062872,0.2448064952150152,-0.5781795655933106,0.9732142857142856,2875,224,50,197,27,7.04367583060794,3.54811940594058,3.37266894436802,4.56463645153265,6,1,17,0.7479224429441672,0.7761065902294905,0.8772716818654624,0.8798846686444453,0,NA,NA
321,Other,available on request,available on request,189,1877.1,1.4550000000000012,6.09,66.6,20.82,2.86,-0.7692669776695547,-0.3849341892743739,-0.21631828748938173,0.9832635983263598,2858,239,55,198,27,7.03164623795473,3.77706503955117,3.42055712969171,4.77825885809323,9,0,25,0.7546544763821587,0.7954489132452947,0.8902763386933357,0.8857808052293096,0,NA,NA
322,Woodland,available on request,available on request,331,1900.7,1.3750000000000058,4.42,75.7,37.96,7.15,-0.39782971091224206,1.4082679974498664,-0.5960482335930232,0.9559748427672956,2143,159,47,306,26,6.98099178082478,4.07617068338293,3.08058553051102,4.68206748806943,1,9,7,0.8525612384852557,0.819066034268518,0.8828102940361952,0.8899654964432134,0,NA,NA
323,Woodland,available on request,available on request,306,1855.5,1.3950000000000045,4.45,66.5,27.1,6.65,-0.9380788113199472,1.7480785648228538,-0.6660835428785763,0.9736842105263158,3491,190,37,375,23,7.45917611108388,3.92917195320077,2.56537556763576,4.80841483373625,1,4,10,0.7497473718268329,0.8077167837407174,0.8467793429251049,0.8703859253335079,0,NA,NA
324,Cropland,available on request,available on request,779,785.1,1.2450000000000043,4.37,65.4,42.83,2.54,-0.7241821783941843,-2.420268551656644,-0.470320745357757,0.9537037037037036,3115,216,23,271,13,7.22519618022472,3.70123939203828,1.80163591335113,4.64297699749396,4,1,17,0.7649892665815508,0.754772332216612,0.8519834672017693,0.9095736535876846,0,NA,NA
325,Woodland,available on request,available on request,756,795.5,1.2550000000000012,4.36,103.2,47.8,6.2,0.8833726957682401,0.3308502719076245,-0.3726136234756886,0.9588477366255144,2950,243,48,275,27,7.09382385800213,3.80997988184654,3.32282066724045,5.13365369333594,9,0,10,0.7367282478828813,0.784314228852908,0.8671937573982699,0.870537108335004,0,NA,NA
326,Cropland,available on request,available on request,807,856.5,1.1950000000000045,4.46,95.87,41.64,2.33,-0.4117906288696721,-2.374958397654818,-0.5726931027807627,0.9672897196261684,3457,214,38,310,27,7.38250490707623,3.99619968853313,2.39711659313284,4.96478687652487,0,1,18,0.7536742416498191,0.7651337250654943,0.8527889765617964,0.9092195246835004,0,NA,NA
327,Other,available on request,available on request,722,878.5,1.2750000000000057,4.34,39.1,13.07,1.07,-0.716113023978422,-0.9957639480602352,-0.49236710546219414,0.9732620320855616,2673,187,31,210,17,6.93556624355244,3.63996414361384,2.38723604525347,4.91025470677298,3,3,15,0.7850506317502317,0.7619207412537161,0.8589752385087608,0.875124592898624,0,NA,NA
328,Grassland,available on request,available on request,794,908.2,1.2250000000000056,4.85,77.37,34.87,2.77,-0.16536121464861378,-1.6452510557949498,-0.2790306513914766,0.9427083333333334,3475,192,35,430,26,7.34615100652513,3.86667515107168,3.10854584906338,5.16714118686575,0,2,10,0.7762946139546284,0.8015892889160714,0.8545599091804695,0.9097069366929932,0,NA,NA
329,Woodland,available on request,available on request,657,957.7,1.2950000000000046,4.89,65,37.52,6.37,0.4549390208360984,0.30029849612546633,-0.2666740574176865,0.9865771812080536,2711,149,28,99,17,6.91614503490671,3.48143392219415,2.79676241585195,3.72320563905878,8,0,10,0.7539855619281597,0.8195170981602111,0.913507189827695,0.8816307711223832,1,V,6
330,Grassland,available on request,available on request,832,1064.3,1.1850000000000025,4.52,41.9,11.64,1.87,-0.958059574635168,-0.03992982001841957,-0.5051444435256546,0.961904761904762,3219,210,32,211,19,7.30565153892487,3.84949792662921,1.67954311523155,3.68035335971564,6,3,19,0.7514441566358412,0.7804525887644654,0.8688264348216206,0.917344612883548,0,NA,NA
331,Cropland,available on request,available on request,756,878.6,1.2350000000000023,4.3,32.33,24.99,1.63,-0.7508231961478123,-0.9785115473277388,-0.6858086456729301,0.962962962962963,2945,135,23,159,12,7.09481118424461,3.40391517450906,1.56162419079148,3.31331941162823,1,1,10,0.7691782083640871,0.779910487612487,0.8750381859754223,0.8944711657234615,0,NA,NA
332,Cropland,available on request,available on request,669,1003.7,1.2850000000000024,4.53,23.97,33.44,2.33,-0.9904642741143403,-1.2437134312294384,-0.8921530029659704,0.9585253456221198,3390,217,25,210,10,7.34920738686228,4.02368144402994,2.36110565490113,4.57297427241929,12,0,21,0.7710148528144383,0.7791989244045294,0.871773606239579,0.9082021933812376,0,NA,NA
333,Other,available on request,available on request,578,1004.2,1.3350000000000022,6.35,132.77,7.45,3.05,0.04072242749363315,0.8735059253052977,0.40866124516324903,0.9689119170984456,3504,193,45,313,24,7.36790123041143,3.99042835208978,3.37809024206398,5.00589759830419,6,4,15,0.791054315157396,0.8000357587150071,0.8718548814858438,0.9234408169454804,0,NA,NA
334,Cropland,available on request,available on request,73,1592.3000000000002,1.4850000000000023,5.64,134.1,37.5,7.62,0.46685062973555697,0.5868990931872409,0.6379256765436367,0.9528301886792452,3702,212,55,429,35,7.57785496505644,3.71315010092042,2.92212678697128,5.43898101956996,3,5,13,0.7588372913669044,0.7917815375386225,0.8625929823564719,0.8853380698678887,0,NA,NA
336,Woodland,available on request,available on request,484,748.6,1.3950000000000045,5.6,76,13.37,4.79,0.412287776067069,1.0960974345753098,0.2671501242550398,0.967741935483871,3130,186,33,161,20,7.24570408073998,3.49907308635103,2.94162455857197,3.90528682434452,10,0,6,0.7487663472792955,0.7961139470162283,0.8854716073917791,0.8770018126359221,0,Not Reported,8
337,Cropland,available on request,available on request,577,747.5,1.3450000000000046,5.51,55.7,19.27,1.25,-0.6393920161206185,-0.8642042605084915,-0.2507497900911551,0.978902953586498,3388,237,39,339,28,7.39062907154435,3.87270611922425,2.19229994551517,5.07710325454127,1,1,21,0.7780895324410598,0.800640391766324,0.8518455109501747,0.9047335544092198,0,NA,NA
338,Woodland,available on request,available on request,469,656.4000000000001,1.4150000000000034,4.95,63,19.31,2.03,-0.540897099521869,0.4856854245603473,-0.25331707677217546,0.9577464788732396,2696,142,24,100,8,6.83882843620264,3.38837347053393,1.53157320320005,4.19754847922756,3,0,7,0.7890674655702575,0.8046615246930853,0.9107047369790464,0.920544839657672,0,Not Reported,8
339,Grassland,available on request,available on request,648,887.8000000000001,1.305000000000001,5.67,113.4,14.94,3.61,-0.26693009483432023,-0.7091571159421783,0.15898884242641373,0.9637305699481864,3664,193,42,470,27,7.51606635955769,3.99963118685344,2.794791043081,5.14336955628875,3,4,17,0.7712347354614439,0.7867084823428834,0.8631628322142345,0.897856643862199,0,NA,NA
340,Cropland,available on request,available on request,483,714.4000000000001,1.3850000000000022,5.2,54.1,36.15,1.85,-1.002888210278292,-1.025486461356878,-0.4148857077333357,0.9617486338797814,3407,183,17,293,10,7.30116315094039,3.7791768629745,2.0877599291763,5.13717171087588,0,3,14,0.7734705844292734,0.7751626028975689,0.8546458333817831,0.9409203914635286,0,NA,NA
341,Woodland,available on request,available on request,443,695.2,1.4050000000000011,6.15,186.2,18.15,5.86,2.256922091873557,0.9699435408201232,1.024214454866898,0.9583333333333334,3136,168,37,195,24,7.2554348307872,2.79688139528139,2.63781674827631,4.06122035487412,8,0,2,0.7679927386766847,0.8065771570237178,0.889403927813869,0.8933066380040912,0,NA,NA
342,Woodland,available on request,available on request,400,676.5,1.4350000000000025,5,48,36.13,2.35,-0.47339798242493675,-0.9176199876770124,-0.22008151693110956,0.9658536585365852,3344,205,36,220,15,7.29444824022763,3.76379692593061,2.21011687565958,4.95848687363421,3,3,12,0.7552587885487134,0.7827678297877072,0.866731168278321,0.8785588038793277,0,NA,NA
343,Cropland,available on request,available on request,703,874.3000000000001,1.2650000000000037,5.52,36.47,8.9,1.48,-0.7127828967592185,-0.5969261028648617,-0.4943288454242231,0.9431818181818182,1737,88,14,106,8,6.60101884806269,3.62002208620107,2.23487832809739,4.17432357845646,3,3,4,0.8409464532548048,0.8169960703149918,0.9210284722959104,0.9094742425630568,0,NA,NA
344,Other,available on request,available on request,539,814.6,1.3450000000000046,5.92,92.53,9.68,3.69,0.4441801482817485,0.7417404808962459,-0.16508908303721442,0.9694323144104804,3421,229,48,269,26,7.41002558043325,3.98295970823359,2.61184814871545,5.04199403505703,4,4,17,0.7808483196323468,0.8096542122732554,0.8736935456149212,0.9027517213586193,0,NA,NA
347,Other,available on request,available on request,715,790.9000000000001,1.2950000000000046,4.82,77.57,12.09,1.78,-0.5201478453099088,-0.5054827674319763,0.4538356857363181,0.965,3212,200,46,352,31,7.26868871856848,3.79245105042581,2.88466648102041,5.29150578960303,3,1,13,0.7571217383810859,0.7772158420835367,0.8474742944996723,0.8983461837578304,1,V,6
348,Cropland,available on request,available on request,607,751.1,1.365000000000003,4.96,36.4,23.11,0.98,-0.7667053413470905,-1.0506324433424792,-0.13761888305825296,0.9454545454545454,2430,110,14,221,8,6.86586047498757,3.41806151444527,2.09788630429072,4.99041930311678,0,0,10,0.8124755334572501,0.812701383494178,0.8725570165417537,0.9204098720686656,1,V,6
350,Other,available on request,available on request,705,843.7,1.2850000000000024,4.09,28.3,42.99,1.68,-0.6232537072890939,-1.9578331323841236,-0.7147626791227832,0.9595375722543352,3142,173,50,264,33,7.12424543332134,3.36385070575307,2.75110806372111,5.04462820888078,1,4,13,0.7657724038330048,0.7798262384785519,0.8615807518926043,0.8819370993367581,1,V,6
351,Woodland,available on request,available on request,710,859.8000000000001,1.2750000000000057,4.01,28.8,31.7,7.04,-0.3909132928415887,-0.13844370927517624,-0.8534175430694771,0.9763779527559056,2766,127,28,104,6,6.89331731049238,3.21763509725821,2.30119857251876,4.27275734255376,6,0,9,0.7632130868962627,0.8007414605344695,0.9152036407978132,0.9259702871776316,1,V,6
352,Woodland,available on request,available on request,777,885.5,1.2350000000000023,3.82,67.2,40.7,7.19,0.1654741163976411,-0.04429435941587124,-0.5796516003911439,0.9659863945578232,2639,147,24,141,13,6.81279380877461,3.38012060967746,2.75818931946455,2.9859876990925,5,0,13,0.7630731729036234,0.7963973836701399,0.9011730851085292,0.9098456744917276,1,V,6
353,Cropland,available on request,available on request,665,861,1.305000000000001,5.5,126.63,15.81,5.62,1.242770271809971,0.4083707266626404,1.833853643923031,0.9693251533742332,3199,163,23,426,15,7.26581943208858,3.79348405719532,2.35618212062852,4.69699267988882,0,2,15,0.7748703271887172,0.7897101413758549,0.8701818143508656,0.9253737946379488,1,V,6
354,Cropland,available on request,available on request,456,822.6,1.4250000000000056,5.51,30.53,45.19,3.14,-0.1615187601649173,-0.26917413434140364,0.21618372806109976,0.9602272727272728,3694,176,43,430,26,7.53628357382815,3.49982704846114,2.82411431582898,5.23375783613309,3,4,10,0.7589674682723564,0.7934168387687791,0.8495157654289072,0.8990943245615726,1,V,6
355,Grassland,available on request,available on request,688,890.8000000000001,1.2950000000000046,4.66,73.67,27.03,1.57,-0.3487743753370523,-0.4487437552651108,-0.6927487094958065,0.9476439790575916,3272,191,75,388,37,7.280747078988,3.73672541058329,2.99164065513121,5.47920548386786,0,3,16,0.7486462320243904,0.7933318712482313,0.8570736234532399,0.8984181683274168,1,V,6
356,Other,available on request,available on request,506,753.4000000000001,1.4050000000000011,5.76,81.67,22.89,2.89,0.2778018691376972,0.30507454923753435,0.7112990506893406,0.9271523178807948,3540,151,34,295,19,7.38182143831815,3.6076499777822,3.09349769363374,4.70328016432094,1,4,12,0.7897126255503506,0.7952347128525279,0.876689528094393,0.9020452882105702,1,V,6
357,Grassland,available on request,available on request,618,610,1.3450000000000046,4.38,15.47,31.7,1.82,-1.0363175642864502,-1.2615831025338602,-0.6678783314087717,0.963157894736842,3215,190,26,354,18,7.23417267773293,3.61105375692668,2.61665300241678,4.98610672651212,1,1,17,0.7607394459102729,0.7692597552623701,0.851476934741714,0.9041342201109884,1,V,6
358,Cropland,available on request,available on request,577,596.8000000000001,1.365000000000003,4.48,34.97,37.92,2.1,-0.8365099311342405,-1.7986334403339497,-0.351181325815141,0.9611111111111112,3168,180,16,321,9,7.2322656574712,3.54753734931277,2.37377949830951,4.98565946752369,0,0,14,0.7545897731357447,0.7617888747102902,0.8479241053423299,0.9154067634412636,1,V,6
360,Woodland,available on request,available on request,256,590.3000000000001,1.5450000000000046,5.91,119.8,21.68,2.01,-0.4247268922981165,-0.3099077570321877,0.48851894576143984,0.9615384615384616,3367,182,49,227,28,7.24798004297501,3.82834629529561,1.90633895079136,4.52850105957619,2,5,16,0.7975699446163348,0.8067340229278485,0.8854674250874213,0.915938365987325,1,V,6
361,Woodland,available on request,available on request,530,727.7,1.3750000000000058,4.15,43,16.5,0.88,-1.0026320466460457,-0.47970704476188614,0.02027500634164141,0.971153846153846,1609,104,15,46,0,6.19368325637577,3.29486807643844,2.09262253997639,3.47398486180863,4,0,10,0.836180438010331,0.8103022215091884,0.952812767551175,0.9519506289325445,1,V,6
362,Grassland,available on request,available on request,337,594.1,1.4850000000000023,4.56,20.73,35.42,1.85,-0.3907852110254655,-0.6721645270206383,-0.5055955840928508,0.9714285714285714,1401,105,32,107,16,6.39621849965285,3.09037860621933,2.5131131651473,4.47231638764076,5,2,5,0.8684621186853951,0.8288245229264612,0.9061258873714174,0.9154355982690308,0,Not Reported,8
363,Cropland,available on request,available on request,404,560.2,1.4450000000000045,5.86,54.93,18.71,1.5,-0.23426923172290123,-0.495294685467069,-0.16309846349974386,0.9626168224299064,2102,107,22,121,11,6.82087711209246,3.77712694204758,0.822003543153459,4.43184971074224,1,8,9,0.8510104269307606,0.8457744473692776,0.9057893165134406,0.90857634130707,0,NA,NA
364,Grassland,available on request,available on request,484,2167.9,1.2750000000000057,3.63,135.33,22.03,20.78,1.5793692845817695,1.5614383900752753,-0.5732318636696749,0.9748743718592964,2081,199,52,162,31,6.25364627663906,3.61799951745059,2.40282832955519,4.49695675658612,3,2,27,0.7773090164772692,0.807094215002248,0.9001482098925204,0.8804725251299671,0,NA,NA
365,Woodland,available on request,available on request,88,1648.9,1.4650000000000034,3.9,145,35.33,5.75,3.774435449301365,1.2941664674879276,-0.4775585067133906,0.9766355140186916,2966,214,66,182,32,7.06287968969177,3.9426946108441,2.67126330113127,2.78958832416012,2,1,22,0.7568161164725707,0.8268752076804456,0.8993988615708135,0.8739353574292138,0,NA,NA
366,Other,available on request,available on request,89,1509.1,1.4750000000000056,3.98,137.37,30.73,11.46,0.4373918120272185,1.5377451762033976,-0.4675104334149034,0.965174129353234,2671,201,42,279,18,6.69783713403743,3.53754405412484,2.7923177220783,4.74850067456267,3,2,11,0.7582249976647838,0.7860168808851121,0.8838367772454154,0.8609417092543613,0,NA,NA
368,Cropland,available on request,available on request,139,1652.4,1.4550000000000012,5.02,61.03,39.13,4.09,-0.11745861541853266,0.4002651534959447,-0.23809040872195905,0.9718875502008032,3704,249,23,489,17,7.55954728362564,4.13423946174834,1.83475484298304,5.35175888793568,2,7,21,0.7614319724851467,0.8105238592522716,0.8637847095337157,0.9249874861562548,0,NA,NA
369,Woodland,available on request,available on request,238,1810.1,1.3950000000000045,3.57,72.9,36.12,5.5,-0.7079157877465364,1.025223549816984,-0.6176831649855627,0.9848484848484848,2428,132,42,107,19,6.77119534962638,2.67128384654783,2.60843125186287,4.24622647824711,6,0,12,0.7745129776346482,0.830298859658075,0.9181810058083264,0.8763070032274564,0,NA,NA
370,Woodland,available on request,available on request,186,1454.9,1.4550000000000012,4.39,0.06,33.77,5.61,-0.091586088561644,0.8028440324605631,-0.6597945341090606,0.9803921568627452,2761,153,33,119,19,6.8672733243868596,3.22910621990017,3.06484089400822,4.31689195955907,2,1,12,0.7771562011891937,0.8057708412281323,0.9099757878387283,0.891295052626413,0,NA,NA
371,Cropland,available on request,available on request,166,1413.8000000000002,1.4750000000000056,4.41,56.2,28.02,4.24,0.625672081728339,0.63969131472755425,0.8104798885873064,0.9502487562189056,2924,201,24,372,12,6.84021832341493,3.73259222029388,1.37538899920714,4.93958489994071,0,0,16,0.7802351750439666,0.810176758530681,0.8616492168511182,0.9382961669514212,0,NA,NA
372,Woodland,available on request,available on request,431,1613.9,1.3350000000000022,4.37,0.05,31.86,13.89,-0.22082064102996413,1.4876589690895043,-0.7860045010206255,0.96875,2788,128,43,128,31,6.95662333672829,3.12559992513475,3.05695936099146,3.3213114681705602,2,1,13,0.7561669743622149,0.8023140317301591,0.9040696415253716,0.8851441946778627,0,NA,NA
373,Other,available on request,available on request,241,1583.4,1.4350000000000025,7,114.17,20.65,1.64,-0.7062507241369347,-0.336094993416895,-0.1817023876599174,0.9479166666666666,2530,96,14,151,9,7.03026347378891,3.8840518692642,2.06125669462803,4.57749577633484,1,1,6,0.8397862471117788,0.8312092579103413,0.9178796721395704,0.923813325429258,0,NA,NA
374,Cropland,available on request,available on request,230,1559,1.4450000000000045,5.8,58.2,22.67,2.64,-0.6068592348253228,-1.1774098427258723,-0.08353309346502104,0.9529411764705882,2357,85,19,80,10,7.05438807462292,3.68903795642915,2.43626149101174,4.05561979413945,0,1,7,0.8192247095397674,0.8434712016496183,0.9424921150260276,0.9230524322466234,0,NA,NA
375,Grassland,available on request,available on request,378,1611.1,1.365000000000003,5.18,56.2,23.79,4.86,0.38884880371652136,0.28055207288014083,0.00186145250101397,0.9724770642201834,3555,218,60,328,36,7.49341733016132,4.1017591091149,2.67485099391654,3.92395649793872,2,6,14,0.7424864973144638,0.786901101576439,0.8508572904636105,0.8932520284414731,0,NA,NA
377,Cropland,available on request,available on request,553,1244.9,1.2750000000000057,5.35,58.07,28.78,2.46,-0.35325723890136446,0.45991593694653937,-0.1000808569258568,0.9441624365482232,3726,197,37,425,29,7.58640273914244,3.80790591041581,3.14011117591191,4.1667927984462,2,3,16,0.7716778589355926,0.8039797524164566,0.8692417899873225,0.9118705422376772,0,NA,NA
379,Woodland,available on request,available on request,654,1737.8000000000002,1.2250000000000056,4.3,0.05,35.59,7.04,-0.3235422575607796,1.7476608160519542,-0.8635472473863613,0.9935897435897436,2515,156,47,124,22,6.74510257296222,3.34842649948686,2.89994119266903,4.49928968523217,3,0,17,0.7716881312036702,0.8253402472623588,0.9186863500052992,0.8743018571320416,0,Not Reported,8
381,Grassland,available on request,available on request,1099,1633.7,0.9950000000000044,4.69,65.07,23.14,8.56,1.062815320156859,-0.01540734366102605,-0.3701362115345026,0.9664804469273744,2878,179,66,214,47,7.04620537002931,3.90872045044768,2.10934131632148,2.11482623046738,5,5,15,0.7422646913496789,0.7850240512061094,0.87207751687584,0.875229659749287,0,Not Reported,8
382,Woodland,available on request,available on request,574,1313,1.2850000000000024,3.51,78,20.65,6.81,0.8375194055961304,1.2683907448178375,-0.525734873529852,0.9793103448275862,2178,145,50,124,15,6.53506749260349,3.33056841815892,2.89840975109573,4.27305953284881,9,0,12,0.7760014881361045,0.8156921190622234,0.9166038996343064,0.9126694213645322,0,NA,NA
383,Woodland,available on request,available on request,526,1268.7,1.3350000000000022,4.06,47,20.71,4.73,-0.284349221827077,1.6657758218994876,-0.758021094494693,0.993006993006993,2254,143,41,65,17,6.54854874109327,3.44198404320946,3.12512970961585,3.81887490089777,4,0,14,0.7773171361106187,0.8182429457466837,0.9364575493928065,0.8853309491533484,0,NA,NA
384,Cropland,available on request,available on request,352,1359.5,1.3950000000000045,4.77,59.9,34.61,4.29,0.08593530858512685,0.4470280756114934,-0.12414770449400923,0.9696969696969696,3738,198,31,474,16,7.5431045552037,3.84583524872507,2.97376052332382,5.3225824221449,2,3,15,0.7666774063538784,0.8078586944703414,0.8642013050190889,0.8959116934076897,0,NA,NA
385,Grassland,available on request,available on request,451,1484.9,1.3450000000000046,5.8,234,40.25,6.89,2.0183056684360152,0.5116669040877465,2.775847690496685,0.9692307692307692,3671,130,46,319,33,7.4841998329013,2.49142078459015,2.53256435997943,4.56166130051552,2,0,10,0.7694677215758353,0.8361212731504826,0.8862818546336474,0.917210829187008,0,Not Reported,8
386,Other,available on request,available on request,399,1405,1.3750000000000058,4.63,70.5,31.35,4.46,0.4856786567056692,-0.3336009709040658,-0.3180484281066386,0.9556451612903226,3176,248,56,333,38,7.2412145523616,4.03024455722272,3.27447437615123,4.18088956174601,7,4,21,0.7464861079100257,0.7948758292843207,0.8725657139162328,0.8477940633687943,0,Not Reported,8
387,Cropland,available on request,available on request,247,1320.5,1.4550000000000012,4.73,73.87,47.06,5.45,0.32967500466759775,0.03260258971093702,0.1272204460738375,0.9805825242718448,3669,206,57,568,36,7.56696675381837,4.0995953722874,3.23971093294385,5.63193706423786,3,2,17,0.7456108705661468,0.793438619146825,0.8526264699050126,0.8691164605593796,0,NA,NA
388,Grassland,available on request,available on request,972,1399.1,1.055000000000001,4.76,38.1,33.08,5.43,-0.3225176030317937,-0.7952008926347881,-0.3285046288847597,0.95906432748538,3308,171,23,274,18,7.37606669595567,3.64835466402321,2.24941339559034,4.38972616909637,0,0,12,0.7527900791105858,0.7800339981586216,0.8430438932356847,0.9154176657886346,0,NA,NA
389,Woodland,available on request,available on request,1021,1400.8000000000002,1.0250000000000057,3.86,81,33.48,23.39,2.241680355754895,1.6414591023994023,-0.4248947483853066,0.9659863945578232,2545,147,45,132,22,6.85961560146672,3.36576329454075,3.30669413426375,4.52125222980761,3,0,18,0.7622623835512157,0.8092963015102134,0.903251462680057,0.8747316899139407,0,NA,NA
390,Other,available on request,available on request,660,1313.2,1.2350000000000023,4.98,42.4,26.81,7.21,-0.3788736021260069,-1.317910600986109,-0.6114124072159379,0.9537037037037036,3487,216,47,218,28,7.44460393213914,3.89528684482432,2.95877126574198,3.13178467083259,4,3,15,0.7466338015514431,0.785886520733157,0.8815363186271611,0.89956080540916,0,NA,NA
391,Cropland,available on request,available on request,580,1175.7,1.2850000000000024,4.94,148.53,35.88,5.45,-0.09888675208066708,-1.1460288044581983,1.251338303949796,0.95,3400,240,32,447,23,7.35801737619608,3.77583466333817,2.83168915927285,5.46877983916821,1,0,19,0.7637904827455648,0.7853721165112035,0.8488369475156488,0.8899358924492653,0,NA,NA
392,Cropland,available on request,available on request,427,1008.7,1.3750000000000058,4.88,45.87,26.56,1.26,-1.041825082379748,-1.8564074718436392,-0.14888753708279975,0.9465648854961832,2853,131,14,294,6,6.94950986311472,3.37790460328725,1.08708562290656,4.97713156917413,0,0,11,0.7770512321993461,0.7922795160778734,0.8597768808067847,0.9105307826273497,0,NA,NA
393,Woodland,available on request,available on request,554,1050.8,1.305000000000001,3.74,70,27.96,3.37,-0.28524579453993937,1.3161949213324924,-0.26660945722017476,0.9642857142857144,2397,140,43,112,26,6.67032869048576,3.51308613621335,1.92612086166466,3.0928879642204,6,0,7,0.7609738208700978,0.8100290785169161,0.9090434096126184,0.8489285031355642,0,NA,NA
394,Woodland,available on request,available on request,701,1212.6,1.2150000000000034,4.07,36.5,18.42,6.35,-0.00103224456253366,0.0774949949418637,-0.6972438254191764,0.9591836734693876,2668,196,60,177,23,6.86154303390569,3.6376002117354,3.4948975557948,4.31668836875859,6,0,14,0.7574681271711882,0.797760792678281,0.8914431962236067,0.8735739122904289,0,NA,NA
